333.482605 142.517807 141.141510 31.962599 108.646004 33.732800 105.764000 4.000000 0 Rc
360.174683 150.921112 152.443542 31.962599 108.646004 34.342499 106.021004 4.000000 0 Rc
375.550751 158.609726 158.995132 31.962599 108.646004 33.357399 104.991997 4.000000 0 Rc
281.177551 117.992485 118.990669 31.962599 108.646004 33.356800 106.139999 4.000000 0 Rc
252.904816 105.931297 107.133224 31.962599 108.646004 34.128300 107.817001 4.000000 0 Rc
223.029007 93.753395 94.351959 31.962599 108.646004 33.229301 106.800003 4.000000 0 Rc
668.699158 291.634705 283.297638 29.905005 107.232002 34.020000 102.059998 4.000000 0 Rc
434.850525 183.263901 184.140244 29.905005 107.232002 26.650002 104.769997 4.000000 0 Rc
530.372314 225.050858 224.709045 29.726299 107.438004 34.342499 106.021004 4.000000 0 Rc
135.979660 55.409050 57.700909 29.563803 108.795998 30.751900 108.460999 4.000000 0 Rc
545.148743 226.593582 230.880814 29.563803 108.795998 33.732800 105.764000 4.000000 0 Rc
592.289185 252.669693 250.887405 29.563803 108.795998 34.342499 106.021004 4.000000 0 Rc
424.420868 174.376450 179.621368 29.563803 108.795998 27.243498 105.349998 4.000000 0 Rc
510.712830 210.693710 216.171646 29.563803 108.795998 26.650002 104.769997 4.000000 0 Rc
210.878143 86.138077 89.256859 29.563803 108.795998 30.416298 106.839996 4.000000 0 Rc
558.038269 239.102463 236.400391 29.563803 108.795998 30.074802 103.041000 4.000000 0 Rc
226.271118 98.250862 95.828453 29.563803 108.795998 31.373802 107.717003 4.000000 0 Rc
449.432159 192.403488 190.378799 29.563803 108.795998 33.229301 106.800003 4.000000 0 Rc
420.657745 176.121750 178.339859 29.563803 108.795998 33.325298 108.322998 4.000000 0 Rc
385.990753 165.477982 163.590469 29.563803 108.795998 32.910099 107.716003 4.000000 0 Rc
501.417572 211.998322 212.552200 29.563803 108.795998 34.055305 108.323997 4.000000 0 Rc
207.256454 87.451004 87.926567 30.245005 108.370003 28.874998 106.917000 4.000000 0 Rc
506.253815 216.760391 214.374252 30.245005 108.370003 34.342499 106.021004 4.000000 0 Rc
276.946259 120.283424 117.232605 30.245005 108.370003 32.669804 109.037003 4.000000 0 Rc
342.542053 145.973419 145.053711 30.245005 108.370003 33.325298 108.322998 4.000000 0 Rc
424.089844 181.473877 179.601730 30.245005 108.370003 34.029999 108.924004 4.000000 0 Rc
561.931335 240.477966 238.147568 28.874998 106.917000 27.932398 101.272003 4.000000 0 Rc
467.125183 204.829865 197.881927 28.874998 106.917000 26.854799 102.750000 4.000000 0 Rc
586.012573 246.012817 248.414536 28.874998 106.917000 30.034403 101.012001 4.000000 0 Rc
469.713593 199.629852 199.060089 28.874998 106.917000 27.848598 102.260002 4.000000 0 Rc
512.619812 215.250061 217.249603 28.874998 106.917000 33.325298 108.322998 4.000000 0 Rc
417.335632 184.907303 176.666885 30.751900 108.460999 33.732800 105.764000 4.000000 0 Rc
613.451416 257.746399 259.760742 30.751900 108.460999 34.061798 103.231003 4.000000 0 Rc
512.596191 211.569336 217.025543 30.751900 108.460999 33.811401 104.380997 4.000000 0 Rc
362.938599 157.425232 153.624252 30.751900 108.460999 33.356800 106.139999 4.000000 0 Rc
380.268677 163.819717 161.062149 30.751900 108.460999 34.128300 107.817001 4.000000 0 Rc
341.812683 144.650650 144.897903 29.187998 107.825996 28.178900 104.515999 4.000000 0 Rc
467.148499 198.565628 198.053436 29.187998 107.825996 28.327400 103.135002 4.000000 0 Rc
549.337280 231.928131 232.761902 29.187998 107.825996 34.128300 107.817001 4.000000 0 Rc
548.341797 228.559982 232.359741 29.187998 107.825996 34.029999 108.924004 4.000000 0 Rc
324.564026 138.091019 137.398666 29.858299 106.827003 27.243498 105.349998 4.000000 0 Rc
236.623993 97.354355 100.354538 33.732800 105.764000 34.061798 103.231003 4.000000 0 Rc
178.041748 73.824356 75.427185 33.732800 105.764000 34.428902 104.023003 4.000000 0 Rc
128.130417 54.259808 54.422623 33.732800 105.764000 33.811401 104.380997 4.000000 0 Rc
531.991089 226.507477 225.442795 33.732800 105.764000 30.990997 101.121002 4.000000 0 Rc
642.135254 272.049194 272.112671 33.732800 105.764000 28.272200 103.570000 4.000000 0 Rc
394.593262 163.874176 167.107529 34.061798 103.231003 30.990997 101.121002 4.000000 0 Rc
247.155457 100.118721 104.766060 34.061798 103.231003 32.593204 105.227997 4.000000 0 Rc
515.138916 213.852432 218.282288 34.061798 103.231003 31.373802 107.717003 4.000000 0 Rc
368.932159 155.719513 156.386627 34.061798 103.231003 33.018299 107.010002 4.000000 0 Rc
343.075409 145.630875 145.446884 34.061798 103.231003 33.229301 106.800003 4.000000 0 Rc
816.471558 347.052979 345.916351 34.020000 102.059998 27.243498 105.349998 4.000000 0 Rc
348.124329 143.225281 147.474854 34.020000 102.059998 30.990997 101.121002 4.000000 0 Rc
234.060303 97.681801 99.199799 34.020000 102.059998 32.063698 102.987000 4.000000 0 Rc
655.054199 273.434601 277.574524 34.020000 102.059998 28.272200 103.570000 4.000000 0 Rc
309.293182 130.492981 131.064209 34.020000 102.059998 31.680901 103.851997 4.000000 0 Rc
219.158966 89.890694 92.756104 34.020000 102.059998 32.268700 100.980003 4.000000 0 Rc
347.611420 151.702866 147.308990 34.020000 102.059998 31.792500 104.672997 4.000000 0 Rc
468.830994 199.981506 198.479782 34.428902 104.023003 30.990997 101.121002 4.000000 0 Rc
201.630585 87.213448 85.424171 34.428902 104.023003 32.649700 103.602997 4.000000 0 Rc
330.514374 138.662216 140.045074 34.428902 104.023003 31.479000 103.587997 4.000000 0 Rc
598.225830 255.286118 253.438904 34.428902 104.023003 29.052603 103.789001 4.000000 0 Rc
484.009094 203.781067 204.967239 34.428902 104.023003 31.373802 107.717003 4.000000 0 Rc
504.064331 210.226273 213.555252 34.428902 104.023003 32.669804 109.037003 4.000000 0 Rc
317.649811 137.256622 134.552536 34.428902 104.023003 33.018299 107.010002 4.000000 0 Rc
